dependencyName-Version,dependencyName,dependencyVersion,SPDXID
bitbucket.org/bertimus9/systemstat-v0.0.0-20180207000608-0eeff89b0690,bitbucket.org/bertimus9/systemstat,v0.0.0-20180207000608-0eeff89b0690,"SPDXRef-Package-gomod-bitbucket.org-bertimus9-systemstat-v0.0.0-20180207000608-0eeff89b0690
"
github.com/coreos/bbolt-v1.3.1-coreos.6,github.com/coreos/bbolt,v1.3.1-coreos.6,"SPDXRef-Package-gomod-github.com-coreos-bbolt-v1.3.1-coreos.6
"
github.com/modern-go/concurrent-v0.0.0-20180306012644-bacd9c7ef1dd,github.com/modern-go/concurrent,v0.0.0-20180306012644-bacd9c7ef1dd,"SPDXRef-Package-gomod-github.com-modern-go-concurrent-v0.0.0-20180306012644-bacd9c7ef1dd
"
github.com/xanzy/go-cloudstack-v0.0.0-20160728180336-1e2cbf647e57,github.com/xanzy/go-cloudstack,v0.0.0-20160728180336-1e2cbf647e57,"SPDXRef-Package-gomod-github.com-xanzy-go-cloudstack-v0.0.0-20160728180336-1e2cbf647e57
"
github.com/pelletier/go-toml-v1.2.0,github.com/pelletier/go-toml,v1.2.0,"SPDXRef-Package-gomod-github.com-pelletier-go-toml-v1.2.0
"
k8s.io/cli-runtime-v0.0.0,k8s.io/cli-runtime,v0.0.0,"SPDXRef-Package-gomod-k8s.io-cli-runtime-v0.0.0
"
github.com/docker/go-connections-v0.3.0,github.com/docker/go-connections,v0.3.0,"SPDXRef-Package-gomod-github.com-docker-go-connections-v0.3.0
"
github.com/opencontainers/go-digest-v0.0.0-20170106003457-a6d0ee40d420,github.com/opencontainers/go-digest,v0.0.0-20170106003457-a6d0ee40d420,"SPDXRef-Package-gomod-github.com-opencontainers-go-digest-v0.0.0-20170106003457-a6d0ee40d420
"
github.com/matttproud/golang_protobuf_extensions-v1.0.1,github.com/matttproud/golang_protobuf_extensions,v1.0.1,"SPDXRef-Package-gomod-github.com-matttproud-golangC95protobufC95extensions-v1.0.1
"
github.com/MakeNowJust/heredoc-v0.0.0-20170808103936-bb23615498cd,github.com/MakeNowJust/heredoc,v0.0.0-20170808103936-bb23615498cd,"SPDXRef-Package-gomod-github.com-MakeNowJust-heredoc-v0.0.0-20170808103936-bb23615498cd
"
k8s.io/heapster-v1.2.0-beta.1,k8s.io/heapster,v1.2.0-beta.1,"SPDXRef-Package-gomod-k8s.io-heapster-v1.2.0-beta.1
"
github.com/miekg/dns-v0.0.0-20160614162101-5d001d020961,github.com/miekg/dns,v0.0.0-20160614162101-5d001d020961,"SPDXRef-Package-gomod-github.com-miekg-dns-v0.0.0-20160614162101-5d001d020961
"
github.com/spf13/cast-v0.0.0-20160730092037-e31f36ffc91a,github.com/spf13/cast,v0.0.0-20160730092037-e31f36ffc91a,"SPDXRef-Package-gomod-github.com-spf13-cast-v0.0.0-20160730092037-e31f36ffc91a
"
github.com/go-ozzo/ozzo-validation-v3.5.0,github.com/go-ozzo/ozzo-validation,v3.5.0,"SPDXRef-Package-gomod-github.com-go-ozzo-ozzo-validation-v3.5.0C43incompatible
"
github.com/containernetworking/cni-v0.6.0,github.com/containernetworking/cni,v0.6.0,"SPDXRef-Package-gomod-github.com-containernetworking-cni-v0.6.0
"
github.com/coreos/go-semver-v0.0.0-20180108230905-e214231b295a,github.com/coreos/go-semver,v0.0.0-20180108230905-e214231b295a,"SPDXRef-Package-gomod-github.com-coreos-go-semver-v0.0.0-20180108230905-e214231b295a
"
github.com/davecgh/go-spew-v1.1.1,github.com/davecgh/go-spew,v1.1.1,"SPDXRef-Package-gomod-github.com-davecgh-go-spew-v1.1.1
"
golang.org/x/net-v0.0.0-20190206173232-65e2d4e15006,golang.org/x/net,v0.0.0-20190206173232-65e2d4e15006,"SPDXRef-Package-gomod-golang.org-x-net-v0.0.0-20190206173232-65e2d4e15006
"
github.com/evanphx/json-patch-v0.0.0-20190203023257-5858425f7550,github.com/evanphx/json-patch,v0.0.0-20190203023257-5858425f7550,"SPDXRef-Package-gomod-github.com-evanphx-json-patch-v0.0.0-20190203023257-5858425f7550
"
k8s.io/kube-aggregator-v0.0.0,k8s.io/kube-aggregator,v0.0.0,"SPDXRef-Package-gomod-k8s.io-kube-aggregator-v0.0.0
"
github.com/satori/go.uuid-v1.2.0,github.com/satori/go.uuid,v1.2.0,"SPDXRef-Package-gomod-github.com-satori-go.uuid-v1.2.0
"
gonum.org/v1/gonum-v0.0.0-20190331200053-3d26580ed485,gonum.org/v1/gonum,v0.0.0-20190331200053-3d26580ed485,"SPDXRef-Package-gomod-gonum.org-v1-gonum-v0.0.0-20190331200053-3d26580ed485
"
github.com/gogo/protobuf-v0.0.0-20171007142547-342cbe0a0415,github.com/gogo/protobuf,v0.0.0-20171007142547-342cbe0a0415,"SPDXRef-Package-gomod-github.com-gogo-protobuf-v0.0.0-20171007142547-342cbe0a0415
"
github.com/magiconair/properties-v0.0.0-20160816085511-61b492c03cf4,github.com/magiconair/properties,v0.0.0-20160816085511-61b492c03cf4,"SPDXRef-Package-gomod-github.com-magiconair-properties-v0.0.0-20160816085511-61b492c03cf4
"
github.com/docker/docker-v0.7.3-0.20190327010347-be7ac8be2ae0,github.com/docker/docker,v0.7.3-0.20190327010347-be7ac8be2ae0,"SPDXRef-Package-gomod-github.com-docker-docker-v0.7.3-0.20190327010347-be7ac8be2ae0
"
github.com/NYTimes/gziphandler-v0.0.0-20170623195520-56545f4a5d46,github.com/NYTimes/gziphandler,v0.0.0-20170623195520-56545f4a5d46,"SPDXRef-Package-gomod-github.com-NYTimes-gziphandler-v0.0.0-20170623195520-56545f4a5d46
"
github.com/golang/groupcache-v0.0.0-20160516000752-02826c3e7903,github.com/golang/groupcache,v0.0.0-20160516000752-02826c3e7903,"SPDXRef-Package-gomod-github.com-golang-groupcache-v0.0.0-20160516000752-02826c3e7903
"
gopkg.in/tomb.v1-v1.0.0-20141024135613-dd632973f1e7,gopkg.in/tomb.v1,v1.0.0-20141024135613-dd632973f1e7,"SPDXRef-Package-gomod-gopkg.in-tomb.v1-v1.0.0-20141024135613-dd632973f1e7
"
github.com/go-openapi/jsonreference-v0.19.0,github.com/go-openapi/jsonreference,v0.19.0,"SPDXRef-Package-gomod-github.com-go-openapi-jsonreference-v0.19.0
"
gopkg.in/inf.v0-v0.9.0,gopkg.in/inf.v0,v0.9.0,"SPDXRef-Package-gomod-gopkg.in-inf.v0-v0.9.0
"
k8s.io/utils-v0.0.0-20190221042446-c2654d5206da,k8s.io/utils,v0.0.0-20190221042446-c2654d5206da,"SPDXRef-Package-gomod-k8s.io-utils-v0.0.0-20190221042446-c2654d5206da
"
github.com/asaskevich/govalidator-v0.0.0-20180720115003-f9ffefc3facf,github.com/asaskevich/govalidator,v0.0.0-20180720115003-f9ffefc3facf,"SPDXRef-Package-gomod-github.com-asaskevich-govalidator-v0.0.0-20180720115003-f9ffefc3facf
"
github.com/syndtr/gocapability-v0.0.0-20160928074757-e7cb7fa329f4,github.com/syndtr/gocapability,v0.0.0-20160928074757-e7cb7fa329f4,"SPDXRef-Package-gomod-github.com-syndtr-gocapability-v0.0.0-20160928074757-e7cb7fa329f4
"
github.com/spf13/pflag-v1.0.1,github.com/spf13/pflag,v1.0.1,"SPDXRef-Package-gomod-github.com-spf13-pflag-v1.0.1
"
github.com/vmware/govmomi-v0.20.0,github.com/vmware/govmomi,v0.20.0,"SPDXRef-Package-gomod-github.com-vmware-govmomi-v0.20.0
"
github.com/jmespath/go-jmespath-v0.0.0-20180206201540-c2b33e8439af,github.com/jmespath/go-jmespath,v0.0.0-20180206201540-c2b33e8439af,"SPDXRef-Package-gomod-github.com-jmespath-go-jmespath-v0.0.0-20180206201540-c2b33e8439af
"
github.com/mholt/caddy-v0.0.0-20180213163048-2de495001514,github.com/mholt/caddy,v0.0.0-20180213163048-2de495001514,"SPDXRef-Package-gomod-github.com-mholt-caddy-v0.0.0-20180213163048-2de495001514
"
github.com/mxk/go-flowrate-v0.0.0-20140419014527-cca7078d478f,github.com/mxk/go-flowrate,v0.0.0-20140419014527-cca7078d478f,"SPDXRef-Package-gomod-github.com-mxk-go-flowrate-v0.0.0-20140419014527-cca7078d478f
"
github.com/mitchellh/go-wordwrap-v0.0.0-20150314170334-ad45545899c7,github.com/mitchellh/go-wordwrap,v0.0.0-20150314170334-ad45545899c7,"SPDXRef-Package-gomod-github.com-mitchellh-go-wordwrap-v0.0.0-20150314170334-ad45545899c7
"
github.com/onsi/ginkgo-v1.6.0,github.com/onsi/ginkgo,v1.6.0,"SPDXRef-Package-gomod-github.com-onsi-ginkgo-v1.6.0
"
github.com/karrick/godirwalk-v1.7.5,github.com/karrick/godirwalk,v1.7.5,"SPDXRef-Package-gomod-github.com-karrick-godirwalk-v1.7.5
"
k8s.io/api-v0.0.0,k8s.io/api,v0.0.0,"SPDXRef-Package-gomod-k8s.io-api-v0.0.0
"
github.com/spf13/cobra-v0.0.0-20180319062004-c439c4fa0937,github.com/spf13/cobra,v0.0.0-20180319062004-c439c4fa0937,"SPDXRef-Package-gomod-github.com-spf13-cobra-v0.0.0-20180319062004-c439c4fa0937
"
gopkg.in/square/go-jose.v2-v2.0.0-20180411045311-89060dee6a84,gopkg.in/square/go-jose.v2,v2.0.0-20180411045311-89060dee6a84,"SPDXRef-Package-gomod-gopkg.in-square-go-jose.v2-v2.0.0-20180411045311-89060dee6a84
"
github.com/GoogleCloudPlatform/k8s-cloud-provider-v0.0.0-20181220005116-f8e995905100,github.com/GoogleCloudPlatform/k8s-cloud-provider,v0.0.0-20181220005116-f8e995905100,"SPDXRef-Package-gomod-github.com-GoogleCloudPlatform-k8s-cloud-provider-v0.0.0-20181220005116-f8e995905100
"
github.com/mrunalp/fileutils-v0.0.0-20160930181131-4ee1cc9a8058,github.com/mrunalp/fileutils,v0.0.0-20160930181131-4ee1cc9a8058,"SPDXRef-Package-gomod-github.com-mrunalp-fileutils-v0.0.0-20160930181131-4ee1cc9a8058
"
github.com/armon/circbuf-v0.0.0-20150827004946-bbbad097214e,github.com/armon/circbuf,v0.0.0-20150827004946-bbbad097214e,"SPDXRef-Package-gomod-github.com-armon-circbuf-v0.0.0-20150827004946-bbbad097214e
"
github.com/onsi/gomega-v0.0.0-20190113212917-5533ce8a0da3,github.com/onsi/gomega,v0.0.0-20190113212917-5533ce8a0da3,"SPDXRef-Package-gomod-github.com-onsi-gomega-v0.0.0-20190113212917-5533ce8a0da3
"
github.com/stretchr/testify-v1.2.2,github.com/stretchr/testify,v1.2.2,"SPDXRef-Package-gomod-github.com-stretchr-testify-v1.2.2
"
github.com/peterbourgon/diskv-v2.0.1,github.com/peterbourgon/diskv,v2.0.1,"SPDXRef-Package-gomod-github.com-peterbourgon-diskv-v2.0.1C43incompatible
"
github.com/rubiojr/go-vhd-v0.0.0-20160810183302-0bfd3b39853c,github.com/rubiojr/go-vhd,v0.0.0-20160810183302-0bfd3b39853c,"SPDXRef-Package-gomod-github.com-rubiojr-go-vhd-v0.0.0-20160810183302-0bfd3b39853c
"
github.com/liggitt/tabwriter-v0.0.0-20181228230101-89fcab3d43de,github.com/liggitt/tabwriter,v0.0.0-20181228230101-89fcab3d43de,"SPDXRef-Package-gomod-github.com-liggitt-tabwriter-v0.0.0-20181228230101-89fcab3d43de
"
k8s.io/apimachinery-v0.0.0,k8s.io/apimachinery,v0.0.0,"SPDXRef-Package-gomod-k8s.io-apimachinery-v0.0.0
"
k8s.io/klog-v0.3.0,k8s.io/klog,v0.3.0,"SPDXRef-Package-gomod-k8s.io-klog-v0.3.0
"
gopkg.in/warnings.v0-v0.1.1,gopkg.in/warnings.v0,v0.1.1,"SPDXRef-Package-gomod-gopkg.in-warnings.v0-v0.1.1
"
github.com/xiang90/probing-v0.0.0-20160813154853-07dd2e8dfe18,github.com/xiang90/probing,v0.0.0-20160813154853-07dd2e8dfe18,"SPDXRef-Package-gomod-github.com-xiang90-probing-v0.0.0-20160813154853-07dd2e8dfe18
"
github.com/d2g/dhcp4-v0.0.0-20170904100407-a1d1b6c41b1c,github.com/d2g/dhcp4,v0.0.0-20170904100407-a1d1b6c41b1c,"SPDXRef-Package-gomod-github.com-d2g-dhcp4-v0.0.0-20170904100407-a1d1b6c41b1c
"
github.com/gregjones/httpcache-v0.0.0-20170728041850-787624de3eb7,github.com/gregjones/httpcache,v0.0.0-20170728041850-787624de3eb7,"SPDXRef-Package-gomod-github.com-gregjones-httpcache-v0.0.0-20170728041850-787624de3eb7
"
github.com/pborman/uuid-v1.2.0,github.com/pborman/uuid,v1.2.0,"SPDXRef-Package-gomod-github.com-pborman-uuid-v1.2.0
"
github.com/pquerna/cachecontrol-v0.0.0-20171018203845-0dec1b30a021,github.com/pquerna/cachecontrol,v0.0.0-20171018203845-0dec1b30a021,"SPDXRef-Package-gomod-github.com-pquerna-cachecontrol-v0.0.0-20171018203845-0dec1b30a021
"
github.com/soheilhy/cmux-v0.1.3,github.com/soheilhy/cmux,v0.1.3,"SPDXRef-Package-gomod-github.com-soheilhy-cmux-v0.1.3
"
github.com/containerd/console-v0.0.0-20170925154832-84eeaae905fa,github.com/containerd/console,v0.0.0-20170925154832-84eeaae905fa,"SPDXRef-Package-gomod-github.com-containerd-console-v0.0.0-20170925154832-84eeaae905fa
"
github.com/mistifyio/go-zfs-v0.0.0-20151009155749-1b4ae6fb4e77,github.com/mistifyio/go-zfs,v0.0.0-20151009155749-1b4ae6fb4e77,"SPDXRef-Package-gomod-github.com-mistifyio-go-zfs-v0.0.0-20151009155749-1b4ae6fb4e77
"
github.com/pkg/sftp-v0.0.0-20160930220758-4d0e916071f6,github.com/pkg/sftp,v0.0.0-20160930220758-4d0e916071f6,"SPDXRef-Package-gomod-github.com-pkg-sftp-v0.0.0-20160930220758-4d0e916071f6
"
sigs.k8s.io/kustomize-v2.0.3,sigs.k8s.io/kustomize,v2.0.3,"SPDXRef-Package-gomod-sigs.k8s.io-kustomize-v2.0.3C43incompatible
"
github.com/go-openapi/swag-v0.17.2,github.com/go-openapi/swag,v0.17.2,"SPDXRef-Package-gomod-github.com-go-openapi-swag-v0.17.2
"
gopkg.in/natefinch/lumberjack.v2-v2.0.0-20150622162204-20b71e5b60d7,gopkg.in/natefinch/lumberjack.v2,v2.0.0-20150622162204-20b71e5b60d7,"SPDXRef-Package-gomod-gopkg.in-natefinch-lumberjack.v2-v2.0.0-20150622162204-20b71e5b60d7
"
github.com/google/cadvisor-v0.33.2-0.20190411163913-9db8c7dee20a,github.com/google/cadvisor,v0.33.2-0.20190411163913-9db8c7dee20a,"SPDXRef-Package-gomod-github.com-google-cadvisor-v0.33.2-0.20190411163913-9db8c7dee20a
"
github.com/elazarl/goproxy-v0.0.0-20170405201442-c4fc26588b6e,github.com/elazarl/goproxy,v0.0.0-20170405201442-c4fc26588b6e,"SPDXRef-Package-gomod-github.com-elazarl-goproxy-v0.0.0-20170405201442-c4fc26588b6e
"
github.com/go-openapi/spec-v0.17.2,github.com/go-openapi/spec,v0.17.2,"SPDXRef-Package-gomod-github.com-go-openapi-spec-v0.17.2
"
k8s.io/apiserver-v0.0.0,k8s.io/apiserver,v0.0.0,"SPDXRef-Package-gomod-k8s.io-apiserver-v0.0.0
"
github.com/opencontainers/runtime-spec-v1.0.0,github.com/opencontainers/runtime-spec,v1.0.0,"SPDXRef-Package-gomod-github.com-opencontainers-runtime-spec-v1.0.0
"
google.golang.org/api-v0.0.0-20181220000619-583d854617af,google.golang.org/api,v0.0.0-20181220000619-583d854617af,"SPDXRef-Package-gomod-google.golang.org-api-v0.0.0-20181220000619-583d854617af
"
github.com/rancher/go-rancher-v0.0.0-20160922212217-09693a8743ba,github.com/rancher/go-rancher,v0.0.0-20160922212217-09693a8743ba,"SPDXRef-Package-gomod-github.com-rancher-go-rancher-v0.0.0-20160922212217-09693a8743ba
"
github.com/Azure/azure-sdk-for-go-v21.3.0,github.com/Azure/azure-sdk-for-go,v21.3.0,"SPDXRef-Package-gomod-github.com-Azure-azure-sdk-for-go-v21.3.0C43incompatible
"
golang.org/x/oauth2-v0.0.0-20170412232759-a6bd8cefa181,golang.org/x/oauth2,v0.0.0-20170412232759-a6bd8cefa181,"SPDXRef-Package-gomod-golang.org-x-oauth2-v0.0.0-20170412232759-a6bd8cefa181
"
cloud.google.com/go-v0.0.0-20160913182117-3b1ae45394a2,cloud.google.com/go,v0.0.0-20160913182117-3b1ae45394a2,"SPDXRef-Package-gomod-cloud.google.com-go-v0.0.0-20160913182117-3b1ae45394a2
"
github.com/Azure/go-autorest-v11.1.0,github.com/Azure/go-autorest,v11.1.0,"SPDXRef-Package-gomod-github.com-Azure-go-autorest-v11.1.0C43incompatible
"
k8s.io/klog-v0.0.0-20190306015804-8e90cee79f82,k8s.io/klog,v0.0.0-20190306015804-8e90cee79f82,"SPDXRef-Package-gomod-k8s.io-klog-v0.0.0-20190306015804-8e90cee79f82
"
github.com/coreos/etcd-v3.3.13,github.com/coreos/etcd,v3.3.13,"SPDXRef-Package-gomod-github.com-coreos-etcd-v3.3.13C43incompatible
"
k8s.io/klog-v0.3.1,k8s.io/klog,v0.3.1,"SPDXRef-Package-gomod-k8s.io-klog-v0.3.1
"
github.com/google/go-cmp-v0.3.0,github.com/google/go-cmp,v0.3.0,"SPDXRef-Package-gomod-github.com-google-go-cmp-v0.3.0
"
github.com/vmware/govmomi-v0.20.1,github.com/vmware/govmomi,v0.20.1,"SPDXRef-Package-gomod-github.com-vmware-govmomi-v0.20.1
"
k8s.io/klog-v0.3.2,k8s.io/klog,v0.3.2,"SPDXRef-Package-gomod-k8s.io-klog-v0.3.2
"
gopkg.in/yaml.v2-v2.2.8,gopkg.in/yaml.v2,v2.2.8,"SPDXRef-Package-gomod-gopkg.in-yaml.v2-v2.2.8
"
golang.org/x/net-v0.0.0-20190812203447-cdfb69ac37fc,golang.org/x/net,v0.0.0-20190812203447-cdfb69ac37fc,"SPDXRef-Package-gomod-golang.org-x-net-v0.0.0-20190812203447-cdfb69ac37fc
"
gopkg.in/yaml.v2-v2.2.4,gopkg.in/yaml.v2,v2.2.4,"SPDXRef-Package-gomod-gopkg.in-yaml.v2-v2.2.4
"
github.com/caddyserver/caddy-v1.0.1,github.com/caddyserver/caddy,v1.0.1,"SPDXRef-Package-gomod-github.com-caddyserver-caddy-v1.0.1
"
k8s.io/kube-openapi-v0.0.0-20190709113604-33be087ad058,k8s.io/kube-openapi,v0.0.0-20190709113604-33be087ad058,"SPDXRef-Package-gomod-k8s.io-kube-openapi-v0.0.0-20190709113604-33be087ad058
"
github.com/go-openapi/jsonreference-v0.19.2,github.com/go-openapi/jsonreference,v0.19.2,"SPDXRef-Package-gomod-github.com-go-openapi-jsonreference-v0.19.2
"
github.com/go-openapi/analysis-v0.19.2,github.com/go-openapi/analysis,v0.19.2,"SPDXRef-Package-gomod-github.com-go-openapi-analysis-v0.19.2
"
github.com/coreos/go-semver-v0.3.0,github.com/coreos/go-semver,v0.3.0,"SPDXRef-Package-gomod-github.com-coreos-go-semver-v0.3.0
"
sigs.k8s.io/structured-merge-diff-v0.0.0-20190525122527-15d366b2352e,sigs.k8s.io/structured-merge-diff,v0.0.0-20190525122527-15d366b2352e,"SPDXRef-Package-gomod-sigs.k8s.io-structured-merge-diff-v0.0.0-20190525122527-15d366b2352e
"
github.com/stretchr/objx-v0.2.0,github.com/stretchr/objx,v0.2.0,"SPDXRef-Package-gomod-github.com-stretchr-objx-v0.2.0
"
github.com/google/uuid-v1.1.1,github.com/google/uuid,v1.1.1,"SPDXRef-Package-gomod-github.com-google-uuid-v1.1.1
"
github.com/spf13/cast-v1.3.0,github.com/spf13/cast,v1.3.0,"SPDXRef-Package-gomod-github.com-spf13-cast-v1.3.0
"
github.com/fatih/camelcase-v1.0.0,github.com/fatih/camelcase,v1.0.0,"SPDXRef-Package-gomod-github.com-fatih-camelcase-v1.0.0
"
github.com/heketi/heketi-v9.0.0,github.com/heketi/heketi,v9.0.0,"SPDXRef-Package-gomod-github.com-heketi-heketi-v9.0.0C43incompatible
"
github.com/mvdan/xurls-v1.1.0,github.com/mvdan/xurls,v1.1.0,"SPDXRef-Package-gomod-github.com-mvdan-xurls-v1.1.0
"
golang.org/x/tools-v0.0.0-20190614205625-5aca471b1d59,golang.org/x/tools,v0.0.0-20190614205625-5aca471b1d59,"SPDXRef-Package-gomod-golang.org-x-tools-v0.0.0-20190614205625-5aca471b1d59
"
github.com/spf13/pflag-v1.0.3,github.com/spf13/pflag,v1.0.3,"SPDXRef-Package-gomod-github.com-spf13-pflag-v1.0.3
"
github.com/containernetworking/cni-v0.7.1,github.com/containernetworking/cni,v0.7.1,"SPDXRef-Package-gomod-github.com-containernetworking-cni-v0.7.1
"
github.com/cpuguy83/go-md2man-v1.0.10,github.com/cpuguy83/go-md2man,v1.0.10,"SPDXRef-Package-gomod-github.com-cpuguy83-go-md2man-v1.0.10
"
github.com/stretchr/testify-v1.3.0,github.com/stretchr/testify,v1.3.0,"SPDXRef-Package-gomod-github.com-stretchr-testify-v1.3.0
"
gopkg.in/yaml.v2-v2.2.2,gopkg.in/yaml.v2,v2.2.2,"SPDXRef-Package-gomod-gopkg.in-yaml.v2-v2.2.2
"
github.com/checkpoint-restore/go-criu-v0.0.0-20190109184317-bdb7599cd87b,github.com/checkpoint-restore/go-criu,v0.0.0-20190109184317-bdb7599cd87b,"SPDXRef-Package-gomod-github.com-checkpoint-restore-go-criu-v0.0.0-20190109184317-bdb7599cd87b
"
github.com/google/gofuzz-v1.0.0,github.com/google/gofuzz,v1.0.0,"SPDXRef-Package-gomod-github.com-google-gofuzz-v1.0.0
"
github.com/spf13/afero-v1.2.2,github.com/spf13/afero,v1.2.2,"SPDXRef-Package-gomod-github.com-spf13-afero-v1.2.2
"
github.com/godbus/dbus-v4.1.0,github.com/godbus/dbus,v4.1.0,"SPDXRef-Package-gomod-github.com-godbus-dbus-v4.1.0C43incompatible
"
github.com/go-openapi/swag-v0.19.2,github.com/go-openapi/swag,v0.19.2,"SPDXRef-Package-gomod-github.com-go-openapi-swag-v0.19.2
"
github.com/mattn/go-shellwords-v1.0.5,github.com/mattn/go-shellwords,v1.0.5,"SPDXRef-Package-gomod-github.com-mattn-go-shellwords-v1.0.5
"
github.com/go-openapi/runtime-v0.19.0,github.com/go-openapi/runtime,v0.19.0,"SPDXRef-Package-gomod-github.com-go-openapi-runtime-v0.19.0
"
github.com/go-openapi/jsonpointer-v0.19.2,github.com/go-openapi/jsonpointer,v0.19.2,"SPDXRef-Package-gomod-github.com-go-openapi-jsonpointer-v0.19.2
"
github.com/onsi/gomega-v1.5.0,github.com/onsi/gomega,v1.5.0,"SPDXRef-Package-gomod-github.com-onsi-gomega-v1.5.0
"
github.com/json-iterator/go-v1.1.6,github.com/json-iterator/go,v1.1.6,"SPDXRef-Package-gomod-github.com-json-iterator-go-v1.1.6
"
github.com/opencontainers/runc-v1.0.0-rc2.0.20190611121236-6cc515888830,github.com/opencontainers/runc,v1.0.0-rc2.0.20190611121236-6cc515888830,"SPDXRef-Package-gomod-github.com-opencontainers-runc-v1.0.0-rc2.0.20190611121236-6cc515888830
"
github.com/mistifyio/go-zfs-v2.1.1,github.com/mistifyio/go-zfs,v2.1.1,"SPDXRef-Package-gomod-github.com-mistifyio-go-zfs-v2.1.1C43incompatible
"
golang.org/x/net-v0.0.0-20190613194153-d28f0bde5980,golang.org/x/net,v0.0.0-20190613194153-d28f0bde5980,"SPDXRef-Package-gomod-golang.org-x-net-v0.0.0-20190613194153-d28f0bde5980
"
github.com/go-openapi/spec-v0.19.2,github.com/go-openapi/spec,v0.19.2,"SPDXRef-Package-gomod-github.com-go-openapi-spec-v0.19.2
"
github.com/onsi/ginkgo-v1.8.0,github.com/onsi/ginkgo,v1.8.0,"SPDXRef-Package-gomod-github.com-onsi-ginkgo-v1.8.0
"
golang.org/x/crypto-v0.0.0-20190611184440-5c40567a22f8,golang.org/x/crypto,v0.0.0-20190611184440-5c40567a22f8,"SPDXRef-Package-gomod-golang.org-x-crypto-v0.0.0-20190611184440-5c40567a22f8
"
github.com/emicklei/go-restful-v2.9.5,github.com/emicklei/go-restful,v2.9.5,"SPDXRef-Package-gomod-github.com-emicklei-go-restful-v2.9.5C43incompatible
"
github.com/mailru/easyjson-v0.0.0-20190614124828-94de47d64c63,github.com/mailru/easyjson,v0.0.0-20190614124828-94de47d64c63,"SPDXRef-Package-gomod-github.com-mailru-easyjson-v0.0.0-20190614124828-94de47d64c63
"
github.com/spf13/jwalterweatherman-v1.1.0,github.com/spf13/jwalterweatherman,v1.1.0,"SPDXRef-Package-gomod-github.com-spf13-jwalterweatherman-v1.1.0
"
github.com/spf13/viper-v1.3.2,github.com/spf13/viper,v1.3.2,"SPDXRef-Package-gomod-github.com-spf13-viper-v1.3.2
"
github.com/go-openapi/strfmt-v0.19.0,github.com/go-openapi/strfmt,v0.19.0,"SPDXRef-Package-gomod-github.com-go-openapi-strfmt-v0.19.0
"
gopkg.in/square/go-jose.v2-v2.2.2,gopkg.in/square/go-jose.v2,v2.2.2,"SPDXRef-Package-gomod-gopkg.in-square-go-jose.v2-v2.2.2
"
github.com/opencontainers/go-digest-v1.0.0-rc1,github.com/opencontainers/go-digest,v1.0.0-rc1,"SPDXRef-Package-gomod-github.com-opencontainers-go-digest-v1.0.0-rc1
"
github.com/mitchellh/go-wordwrap-v1.0.0,github.com/mitchellh/go-wordwrap,v1.0.0,"SPDXRef-Package-gomod-github.com-mitchellh-go-wordwrap-v1.0.0
"
golang.org/x/text-v0.3.2,golang.org/x/text,v0.3.2,"SPDXRef-Package-gomod-golang.org-x-text-v0.3.2
"
github.com/gorilla/websocket-v1.4.0,github.com/gorilla/websocket,v1.4.0,"SPDXRef-Package-gomod-github.com-gorilla-websocket-v1.4.0
"
github.com/PuerkitoBio/purell-v1.1.1,github.com/PuerkitoBio/purell,v1.1.1,"SPDXRef-Package-gomod-github.com-PuerkitoBio-purell-v1.1.1
"
github.com/gogo/protobuf-v1.0.0,github.com/gogo/protobuf,v1.0.0,"SPDXRef-Package-gomod-github.com-gogo-protobuf-v1.0.0
"
